	t-SNE Component 1	t-SNE Component 2	Label
4786	-32.700024	-14.347139	Large
4787	-25.807838	-10.783876	Large
4788	8.462866	18.663582	Large
4789	-17.575775	-12.244432	Large
4790	-17.71201	-11.78502	Large
4791	-42.87917	-9.417342	Large
4792	-26.860043	-13.329886	Large
4793	-16.363325	-11.680231	Large
4794	-4.360739	-13.918226	Large
4795	-8.119303	-14.836491	Large
4796	-20.649378	-14.059581	Large
4797	-8.25216	-8.155827	Large
4798	-7.872497	-10.214334	Large
4799	-24.846153	-11.343639	Large
4800	2.902893	-3.9045124	Large
4801	-24.392868	-10.306019	Large
4802	-38.38014	-11.87237	Large
4803	-20.691793	-12.179937	Large
4804	-19.704554	-11.265882	Large
4805	-21.63999	-16.670305	Large
4806	-17.709013	-13.708186	Large
4807	-19.542253	-15.418255	Large
4808	-15.2956	-14.965937	Large
4809	3.5825324	0.098241605	Large
4810	-22.00896	-13.346545	Large
4811	-3.287221	-12.211423	Large
4812	-11.515711	-14.663294	Large
4813	-31.501022	-12.0700655	Large
4814	-6.322028	-14.398866	Large
4815	-28.72815	-11.774355	Large
4816	-28.706175	-13.491566	Large
4817	-6.520784	-14.712589	Large
4818	-45.783623	-5.325023	Large
4819	-43.51749	-9.026691	Large
4820	-19.276094	-13.389435	Large
4821	-11.629267	-16.188982	Large
4822	-2.72307	-12.4819	Large
4823	-33.137283	-9.949808	Large
4824	-2.7907488	-12.77087	Large
4825	-9.437567	-7.3529315	Large
4826	-13.146866	-10.45786	Large
4827	-27.033247	-12.386583	Large
4828	-2.4307828	-14.093232	Large
4829	-8.097753	-8.163145	Large
4830	-12.610243	-4.6919036	Large
4831	-7.0530725	-10.028279	Large
4832	-6.739165	-10.308383	Large
4833	-13.129681	-15.40569	Large
4834	-10.538152	-12.161056	Large
4835	-10.093718	-7.201053	Large
4836	-2.790626	-12.043985	Large
4837	-7.952546	-8.725629	Large
4838	-13.117867	-2.300842	Large
4839	-4.128641	-13.90511	Large
4840	-9.289198	-7.130931	Large
4841	-13.122712	-3.502101	Large
4842	-1.425173	-13.178684	Large
4843	-23.409807	-10.950038	Large
4844	-4.8233924	-10.651218	Large
4845	-11.137581	-6.1040926	Large
4846	-8.759613	-7.6487846	Large
4847	-1.8869328	-13.904696	Large
4848	-29.727163	-14.499454	Large
4849	-16.657436	-12.396626	Large
4850	-26.090126	-14.134004	Large
4851	-45.882954	-6.0536666	Large
4852	-12.506173	-11.189822	Large
4853	-5.8373446	-13.284897	Large
4854	-14.617533	-15.386768	Large
4855	-22.736946	-13.907882	Large
4856	-28.926327	-15.492886	Large
4857	-11.978837	-12.511037	Large
4858	-16.710613	-11.572215	Large
4859	-12.736378	-13.421624	Large
4860	-28.44445	-13.598321	Large
4861	-2.4798107	-14.089309	Large
4862	-8.359997	-12.160283	Large
4863	-29.851423	-14.242804	Large
4864	-15.291401	-13.272281	Large
4865	-13.820999	-11.084459	Large
4866	-9.565624	-7.7388053	Large
4867	-13.049192	-5.3258133	Large
4868	-16.75155	-12.038191	Large
4869	-7.877923	-12.033704	Large
4870	-10.318749	-11.544785	Large
4871	-16.451199	-13.513617	Large
4872	-18.53149	-15.144556	Large
4873	-9.065509	-9.695885	Large
4874	-26.594957	-10.3074	Large
4875	-19.650814	-12.949172	Large
4876	-23.138872	-9.796137	Large
4877	-6.2979946	-13.519551	Large
4878	-39.952335	-9.234401	Large
4879	-32.777348	-12.282248	Large
4880	-12.352498	-14.461311	Large
4881	-16.838282	-12.420408	Large
4882	-13.941441	-13.882736	Large
4883	-21.591549	-16.136913	Large
4884	-8.554011	-14.296868	Large
4885	-29.016365	-12.98841	Large
4886	-30.729507	-9.571005	Large
4887	-6.8378716	-14.5065155	Large
4888	-19.002695	-13.091788	Large
4889	-20.75521	-13.522684	Large
4890	-19.165289	-14.605375	Large
4891	-12.714996	-13.688848	Large
4892	-22.996614	-10.46875	Large
4893	-25.35852	-11.353362	Large
4894	-29.16492	-13.808726	Large
4895	2.163408	-0.68331945	Large
4896	-12.423622	-12.506282	Large
4897	-16.746918	-9.068535	Large
4898	-16.941927	-10.794496	Large
4899	-10.802647	-14.66388	Large
4900	-16.977308	-16.248795	Large
4901	-12.466585	-14.915567	Large
4902	-12.001579	-14.42745	Large
4903	-15.933117	-7.407008	Large
4904	-18.310028	-9.896497	Large
4905	-16.468958	-12.406588	Large
4906	-24.56112	-16.212105	Large
4907	-29.546444	-13.915899	Large
4908	-33.65981	-11.686561	Large
4909	-29.506681	-12.45594	Large
4910	-8.804302	-8.5113945	Large
4911	-17.01862	-16.50783	Large
4912	-3.0984533	-14.881593	Large
4913	5.294713	14.1613455	Large
4914	4.057836	-2.5910342	Large
4915	4.091252	0.88798136	Large
4916	-33.320274	-11.965062	Large
4917	-0.68279314	-12.951157	Large
4918	-12.00012	-14.460434	Large
4919	-6.6441736	-14.239392	Large
4920	-2.5424895	-12.3582535	Large
4921	-7.7246037	-8.492572	Large
4922	-5.0848746	-12.073157	Large
4923	-1.6744446	-12.726776	Large
4924	-1.6148741	-12.694508	Large
4925	-11.953654	-5.32816	Large
4926	-18.149294	-10.661475	Large
4927	-3.605213	-13.52876	Large
4928	-40.94346	-10.544368	Large
4929	-11.326736	-6.08929	Large
4930	-17.037079	-14.98589	Large
4931	-3.1004348	-13.225931	Large
4932	-11.488752	-13.853227	Large
4933	-7.304419	-11.050046	Large
4934	-38.63954	-10.235292	Large
4935	-22.812057	-13.552203	Large
4936	-8.290465	-10.156741	Large
4937	-39.9894	-7.6736336	Large
4938	-10.1242285	-8.525013	Large
4939	-35.54813	-10.140065	Large
4940	-12.921446	-3.687003	Large
4941	-18.294807	-8.557519	Large
4942	-45.548683	-7.419095	Large
4943	-6.826874	-13.3478775	Large
4944	-43.14743	-8.578213	Large
4945	-36.09179	-12.666239	Large
4946	-8.016751	-8.333343	Large
4947	-28.029942	-14.741025	Large
4948	-29.929668	-14.288178	Large
4949	-1.5303649	-12.802802	Large
4950	2.1763117	-1.7815461	Large
4951	-15.586461	-3.842463	Large
4952	-25.086145	-10.35962	Large
4953	-34.769012	-7.67136	Large
4954	-32.81732	-12.408012	Large
4955	-43.01216	-6.959556	Large
4956	-44.993862	-6.35508	Large
4957	-40.643288	-10.142825	Large
4958	-14.772762	-14.521424	Large
4959	-10.381087	-15.105771	Large
4960	-11.840021	-15.228889	Large
4961	-3.1288667	-13.739957	Large
4962	-11.002065	-6.635528	Large
4963	-9.579529	-6.8658457	Large
4964	-14.796082	-4.839181	Large
4965	-6.692622	-10.1738405	Large
4966	-13.037618	-11.164883	Large
4967	-14.384347	-7.341341	Large
4968	-6.557293	-9.212208	Large
4969	-11.896249	-13.767473	Large
4970	-25.417242	-11.93807	Large
4971	-27.005255	-11.435594	Large
4972	-15.766167	-7.1531405	Large
4973	-18.898905	-8.850484	Large
4974	-10.594362	-8.919075	Large
4975	-9.445484	-11.74342	Large
4976	-9.384537	-10.395055	Large
4977	-3.7537508	-12.25165	Large
4978	-7.7053823	-9.089741	Large
4979	-14.469845	-5.7891583	Large
4980	-10.988706	-6.088644	Large
4981	-17.511024	-9.966	Large
4982	-11.180808	-6.549454	Large
4983	-21.607557	-11.93	Large
4984	-48.44258	-4.1527724	Large
4985	-47.150414	-4.1380253	Large
4986	-47.89077	-3.609098	Large
4987	-10.7874565	-6.6079035	Large
4988	-32.39311	-11.840314	Large
4989	-41.007236	-10.046366	Large
4990	-33.94685	-11.154069	Large
4991	-23.638523	-16.461185	Large
4992	-12.644304	-11.569145	Large
4993	-5.2728815	-11.390472	Large
4994	-3.680002	-11.261143	Large
4995	-6.260377	-12.045116	Large
4996	-8.583219	-12.182174	Large
4997	-38.729805	-9.2446575	Large
4998	-23.592533	-15.932755	Large
4999	-18.013775	-12.8745165	Large
5000	-36.911427	-10.849705	Large
5001	-13.837286	-10.6683235	Large
5002	-5.34576	-10.980404	Large
5003	-19.85507	-14.604129	Large
5004	-21.900934	-13.827247	Large
5005	-10.79694	-6.050795	Large
5006	-8.898846	-7.451796	Large
5007	-13.362723	-3.8165054	Large
5008	-44.006893	-4.271339	Large
5009	-38.85861	-11.025252	Large
5010	-32.874763	-12.298643	Large
5011	-39.605263	-8.582531	Large
5012	-9.508311	-15.082423	Large
5013	-6.985432	-8.973193	Large
5014	-4.908687	-10.990013	Large
5015	-4.6460357	-14.176095	Large
5016	-14.960726	-14.420584	Large
5017	-8.045506	-12.739164	Large
5018	3.385098	0.9000766	Large
5019	-10.743004	-14.124694	Large
5020	-18.59107	-12.697625	Large
5021	-25.137072	-10.855829	Large
5022	-14.597506	-12.238042	Large
5023	-18.826971	-15.660196	Large
5024	-11.712898	-13.748209	Large
5025	-13.755476	-14.877126	Large
5026	-14.630586	-11.09962	Large
5027	-4.8748093	-10.470178	Large
5028	-15.531576	-15.067351	Large
5029	-9.563594	-13.663121	Large
5030	-11.207535	-13.454246	Large
5031	-16.860092	-5.46218	Large
5032	-43.299976	-8.390817	Large
5033	-33.780857	-13.264969	Large
5034	-12.880159	-15.956725	Large
5035	-18.483463	-16.483677	Large
5036	-5.1414247	-9.869574	Large
5037	-10.107687	-8.788464	Large
5038	-15.514763	-5.2478127	Large
5039	-9.878327	-15.891798	Large
5040	-19.485907	-10.999832	Large
5041	-19.678267	-10.132153	Large
5042	-15.767781	-11.814386	Large
5043	-34.137966	-12.228637	Large
5044	-36.02834	-11.097541	Large
5045	-19.756367	-16.248444	Large
5046	-10.474753	-6.4418225	Large
5047	-29.825392	-10.834639	Large
5048	-4.1324825	-13.495039	Large
5049	-40.424927	-6.626313	Large
5050	-11.624493	-5.1084123	Large
5051	-17.35215	-9.386448	Large
5052	-31.326473	-8.730456	Large
5053	-47.78923	-3.7347522	Large
5054	-12.9164915	-14.854373	Large
5055	-16.12212	-8.698725	Large
5056	-31.25621	-7.8563976	Large
5057	-7.466219	-12.785507	Large
5058	-25.833763	-11.620152	Large
5059	-23.200409	-10.437767	Large
5060	-15.672361	-10.56913	Large
5061	-8.176763	-12.749858	Large
5062	-7.313313	-12.844553	Large
5063	-17.50348	-6.774674	Large
5064	-10.362945	-12.384098	Large
5065	-17.115177	-13.578406	Large
5066	-10.778508	-9.544788	Large
5067	-25.503979	-7.6759667	Large
5068	-25.474297	-15.262689	Large
5069	-4.874127	-12.430469	Large
5070	-14.691625	-7.4314957	Large
5071	-8.850086	-9.262522	Large
5072	-20.533695	-14.168385	Large
5073	-22.240536	-12.492151	Large
5074	-31.263355	-10.898754	Large
5075	-34.116917	-12.210593	Large
5076	-10.321248	-13.214564	Large
5077	-3.5466855	-14.622913	Large
5078	-10.116546	-14.93143	Large
5079	-25.2247	-13.5209	Large
5080	-24.831879	-12.940051	Large
5081	-21.422478	-15.555256	Large
5082	-6.419235	-13.083096	Large
5083	-13.008675	-11.180421	Large
5084	-6.450753	-12.395892	Large
5085	-10.474309	-13.596688	Large
5086	-21.663578	-12.147083	Large
5087	-5.787329	-12.096954	Large
5088	-7.0418267	-13.75863	Large
5089	-6.339373	-12.38335	Large
5090	-7.7438374	-14.664565	Large
5091	-24.768343	-7.8642163	Large
5092	-9.024618	-13.12736	Large
5093	-41.70783	-5.207263	Large
5094	-18.745502	-16.620762	Large
5095	-15.444263	-9.286133	Large
5096	-11.407814	-13.233227	Large
5097	-35.739117	-11.747488	Large
5098	-27.142614	-13.367111	Large
5099	-5.92381	-12.016236	Large
5100	-7.3079157	-13.670669	Large
5101	-10.118435	-14.36203	Large
5102	2.197907	-3.907491	Large
5103	1.646143	1.1946045	Large
5104	-44.213333	-4.4875216	Large
5105	1.8573422	0.04073061	Large
5106	2.115047	-0.2096458	Large
5107	-42.78484	-7.615869	Large
5108	-0.017999066	-3.91201	Large
5109	0.6275871	-10.508008	Large
5110	-42.687767	-6.3606377	Large
5111	-28.674961	-13.070069	Large
5112	-26.85451	-14.927206	Large
5113	-17.161213	-8.729326	Large
5114	-30.306425	-9.377024	Large
5115	-48.587082	-2.0960202	Large
5116	-43.37062	-4.073478	Large
5117	-32.416245	-6.824705	Large
5118	-32.751926	-6.0265985	Large
5119	-48.822296	-2.182271	Large
5120	-34.12993	-5.768379	Large
5121	-31.832155	-6.558104	Large
5122	-14.690337	-3.2758114	Large
5123	-36.10418	-8.299652	Large
5124	-27.183498	-8.15534	Large
5125	-32.766266	-5.8329263	Large
5126	-46.97162	-2.861634	Large
5127	-46.827724	-2.7224903	Large
5128	-34.519215	-5.652752	Large
5129	-48.636612	-2.1907918	Large
5130	-43.281254	-4.402924	Large
5131	-45.107582	-4.128094	Large
5132	-29.772453	-7.474839	Large
5133	-43.936134	-3.4661458	Large
5134	-46.976753	-2.5484526	Large
5135	-48.470474	-2.1560302	Large
5136	-43.052868	-4.199011	Large
5137	-43.865864	-3.341042	Large
5138	-48.58065	-2.155855	Large
5139	-44.22663	-4.48268	Large
5140	-48.490158	-2.0599344	Large
5141	-44.661037	-3.5747645	Large
5142	-41.484245	-4.4609647	Large
5143	-47.872337	-2.5623944	Large
5144	-48.35303	-1.6963512	Large
5145	-34.02949	-6.0336	Large
5146	-43.46754	-3.7515519	Large
5147	-19.1856	-15.624521	Large
5148	-41.001785	-4.7523794	Large
5149	-45.07128	-4.4905276	Large
5150	-1.7013466	-13.120182	Large
5151	-16.964956	-8.152845	Large
5152	-42.16704	-6.6192265	Large
5153	-38.9352	-9.865979	Large
5154	-13.93763	-7.013843	Large
5155	-43.21226	-7.9041667	Large
5156	-25.476177	-8.863032	Large
5157	-8.808269	-9.016032	Large
5158	-34.051727	-11.21104	Large
5159	-12.673784	-12.290109	Large
5160	-4.4557533	-10.353923	Large
5161	-26.594946	-13.691854	Large
5162	-44.034317	-7.257747	Large
5163	2.1802769	0.007393659	Large
5164	-40.6276	-9.213707	Large
5165	-10.54803	-15.005083	Large
5166	-11.6710205	-5.5723543	Large
5167	-6.15083	-9.61228	Large
5168	-4.53703	-13.8042755	Large
5169	-12.049054	-5.035343	Large
5170	-4.802601	-10.593885	Large
5171	-40.920486	-5.0946918	Large
5172	-47.97497	-2.4351308	Large
5173	-34.940002	-5.940315	Large
5174	0.9733891	-9.943474	Large
5175	2.707032	-0.43227428	Large
5176	2.1361947	-6.334518	Large
5177	-33.437363	-7.0507283	Large
5178	-28.430286	-8.703189	Large
5179	-34.57461	-4.992731	Large
5180	-32.57604	-5.570824	Large
5181	-46.585567	-3.511748	Large
5182	-14.851674	-12.913136	Large
5183	-8.071317	-14.447929	Large
5184	-21.403864	-13.38482	Large
5185	-24.56306	-9.226008	Large
5186	-23.803572	-12.188194	Large
5187	-36.65238	-8.950764	Large
5188	-39.10125	-6.5747104	Large
5189	0.7046347	-0.93200016	Large
5190	-40.22892	-6.7717423	Large
5191	3.0926564	-0.5754049	Large
5192	2.653165	-0.029637171	Large
5193	3.4909713	0.7035847	Large
5194	0.31420234	-11.021638	Large
5195	-17.433756	-9.897403	Large
5196	-46.067673	-4.351628	Large
5197	-46.07672	-5.253062	Large
5198	-30.952868	-12.6490345	Large
5199	-7.4074664	-16.599255	Large
5200	-11.826955	-10.745747	Large
5201	-31.223808	-11.628698	Large
5202	-30.741144	-7.9401064	Large
5203	-8.99236	-15.624213	Large
5204	-3.4937966	-11.870769	Large
5205	-9.508597	-6.910621	Large
5206	-9.778378	-7.5165973	Large
5207	-17.485165	-16.256845	Large
5208	-5.3065457	-11.536828	Large
5209	-43.80792	-6.6428776	Large
5210	-28.559788	-11.539088	Large
5211	-34.94108	-13.7537155	Large
5212	-29.473475	-11.606231	Large
5213	-31.378681	-13.278953	Large
5214	-5.0211096	-10.872821	Large
5215	-33.05149	-12.601516	Large
5216	-32.9873	-10.071938	Large
5217	-38.95133	-9.403444	Large
5218	-20.881102	-13.939423	Large
5219	-36.123703	-10.982313	Large
5220	-33.094093	-13.512233	Large
5221	-37.40002	-9.863026	Large
5222	-43.74933	-6.3753014	Large
5223	-3.2548747	-13.076765	Large
5224	-13.655396	-15.377787	Large
5225	-12.673458	-4.417229	Large
5226	-31.35848	-6.4980903	Large
5227	-31.085371	-9.072739	Large
5228	-15.548558	-9.54072	Large
5229	-4.5321903	-12.093983	Large
5230	-12.429021	-2.8879015	Large
5231	-13.044183	-2.0310497	Large
5232	2.3430793	-2.581268	Large
5233	-32.69265	-11.288185	Large
5234	-18.579689	-9.475737	Large
5235	-20.911179	-15.462788	Large
5236	-3.4272597	-14.743152	Large
5237	-2.3951235	-12.106703	Large
5238	-7.6925573	-9.534303	Large
5239	-11.855958	-16.199871	Large
5240	-4.262919	-13.233123	Large
5241	-5.45601	-11.942557	Large
5242	-1.1323968	-12.666154	Large
5243	-2.8838453	-14.190383	Large
5244	-22.50335	-10.482015	Large
5245	-24.314545	-14.972937	Large
5246	-1.6207504	-13.328357	Large
5247	-2.9271798	-13.668982	Large
5248	-1.5227675	-13.61965	Large
5249	-3.6861925	-12.996225	Large
5250	-6.5141907	-9.504814	Large
5251	-4.154676	-12.31306	Large
5252	-16.29292	-14.0363035	Large
5253	1.456174	-4.1842914	Large
5254	-38.521378	-10.794868	Large
5255	-35.960556	-12.681997	Large
5256	-38.70404	-9.103404	Large
5257	-32.619915	-8.463853	Large
5258	-25.568241	-7.8403344	Large
5259	-8.996759	-14.544585	Large
5260	-14.277286	-5.535649	Large
5261	-18.55947	-17.186398	Large
5262	-21.624567	-13.745575	Large
5263	-8.716705	-14.869614	Large
5264	-17.718021	-16.601683	Large
5265	-12.234876	-9.97475	Large
5266	-32.06034	-12.2169285	Large
5267	-30.551264	-8.14988	Large
5268	-30.073837	-15.162822	Large
5269	-8.265015	-14.69796	Large
5270	-19.23753	-11.201039	Large
5271	-32.444237	-11.615691	Large
5272	-40.210354	-9.302571	Large
5273	-24.958956	-16.621946	Large
5274	-30.589956	-10.972326	Large
5275	-36.586575	-8.19371	Large
5276	-40.75237	-7.0968328	Large
5277	-33.800465	-12.592703	Large
5278	-4.4791174	-14.684399	Large
5279	-29.302023	-7.846574	Large
5280	-3.256775	-11.952654	Large
5281	-8.925585	-10.048845	Large
5282	-24.995108	-8.890198	Large
5283	-7.1724033	-12.082668	Large
5284	-6.2499228	-14.995324	Large
5285	-33.351017	-6.3977637	Large
5286	-36.71295	-12.682777	Large
5287	-37.31487	-11.724634	Large
5288	-3.970646	-12.992536	Large
5289	-4.4218054	-12.795129	Large
5290	-18.249214	-8.073701	Large
5291	-24.862268	-11.990753	Large
5292	-28.849571	-12.243344	Large
5293	-21.087532	-10.682197	Large
5294	-42.638252	-7.791819	Large
5295	-24.475647	-16.192087	Large
5296	-1.1917673	-12.665547	Large
5297	-28.721897	-12.697586	Large
5298	-15.685483	-15.905236	Large
5299	-11.812065	-15.591407	Large
5300	-23.036098	-16.69647	Large
5301	-4.519074	-11.574552	Large
5302	-18.353514	-14.525154	Large
5303	-7.0727415	-14.422881	Large
5304	-13.759905	-12.450232	Large
5305	-5.885348	-9.956812	Large
5306	-9.445002	-7.403985	Large
5307	-7.705744	-14.685382	Large
5308	-14.496537	-10.206981	Large
5309	-47.013542	-4.4814043	Large
5310	-12.986532	-13.328449	Large
5311	-43.953487	-6.2967024	Large
5312	-8.781406	-16.622128	Large
5313	-41.023056	-11.1233015	Large
5314	-16.923841	-15.309169	Large
5315	-10.556492	-8.589479	Large
5316	-4.3631363	-12.217022	Large
5317	-5.975895	-9.835159	Large
5318	-19.276949	-9.079422	Large
5319	-6.966186	-9.33543	Large
5320	-14.908133	-13.313221	Large
5321	-14.514026	-14.439915	Large
5322	-43.384926	-5.494967	Large
5323	-23.374893	-11.812709	Large
5324	-38.39047	-8.322327	Large
5325	-41.815594	-8.391972	Large
5326	-36.073147	-8.085951	Large
5327	-7.613162	-15.842317	Large
5328	-33.661377	-6.081996	Large
5329	2.6654103	-6.5534186	Large
5330	5.455376	14.059099	Large
5331	-16.811642	-15.675396	Large
5332	-0.42235315	-13.348477	Large
5333	-18.616728	-14.955741	Large
5334	-31.130526	-13.3764105	Large
5335	-16.603561	-12.568605	Large
5336	-36.56504	-11.2163725	Large
5337	-2.69703	-14.915027	Large
5338	-42.43091	-7.26763	Large
5339	-34.98037	-9.888608	Large
5340	-18.087069	-11.670481	Large
5341	-30.387966	-13.674557	Large
5342	-30.52248	-6.31187	Large
5343	-11.508812	-10.49345	Large
5344	8.526178	18.611927	Large
5345	-13.506191	-11.166559	Large
5346	-5.144646	-14.19978	Large
5347	-10.689294	-15.003046	Large
5348	-4.632147	-13.058759	Large
5349	-7.178938	-9.209497	Large
5350	-22.515099	-15.542003	Large
5351	-21.238085	-15.0594225	Large
5352	-36.908012	-8.824957	Large
5353	-41.21278	-8.01411	Large
5354	-28.32887	-13.68186	Large
5355	-9.004593	-7.7078037	Large
5356	-16.982246	-14.348144	Large
5357	-25.92096	-12.318223	Large
5358	-41.958862	-8.485556	Large
5359	-30.2279	-14.420062	Large
5360	-21.880112	-17.155792	Large
5361	-8.852535	-8.334234	Large
5362	-7.248563	-11.988341	Large
5363	-19.124937	-15.169145	Large
5364	-7.2438664	-8.710357	Large
5365	-23.44891	-13.915833	Large
5366	-38.926563	-7.103653	Large
5367	-27.118528	-9.752484	Large
5368	-10.809222	-5.3276944	Large
5369	-19.388481	-16.714685	Large
5370	-1.0413764	-13.774098	Large
5371	-9.073681	-7.6314716	Large
5372	-29.2604	-6.685013	Large
5373	-32.37241	-5.8618183	Large
