	UMAP Component 1	UMAP Component 2	Label
5005	11.656471	3.262132	Large
5006	12.018826	1.8965302	Large
5007	11.172453	5.4002748	Large
5008	11.15687	15.557772	Large
5009	15.782238	15.220817	Large
5010	16.598333	12.31068	Large
5011	14.158039	14.871825	Large
5012	17.046612	0.7753872	Large
5013	12.6638775	0.14879012	Large
5014	13.6751585	-1.384938	Large
5015	16.439693	-1.5561332	Large
5016	16.877234	3.7478876	Large
5017	15.155682	0.4885094	Large
5018	9.688498	6.3038263	Large
5019	16.211832	1.445869	Large
5020	16.022217	5.700012	Large
5021	15.334524	8.902014	Large
5022	15.278755	3.5944571	Large
5023	18.04368	5.4036474	Large
5024	16.070663	1.8806386	Large
5025	17.09116	2.8697639	Large
5026	14.830583	3.8903549	Large
5027	13.530669	-1.3180016	Large
5028	17.415215	3.8478749	Large
5029	15.895964	1.0621312	Large
5030	15.788386	1.8825319	Large
5031	12.123463	6.685221	Large
5032	13.449329	16.940096	Large
5033	17.501396	12.927432	Large
5034	17.793497	2.3238401	Large
5035	18.601934	5.0501723	Large
5036	13.240152	-0.9163263	Large
5037	12.950484	2.242611	Large
5038	12.111293	6.1104274	Large
5039	17.580616	0.9678823	Large
5040	15.012373	6.198006	Large
5041	14.729168	6.369306	Large
5042	15.251408	4.4146714	Large
5043	16.509295	12.763756	Large
5044	15.651532	13.678495	Large
5045	18.46556	5.720969	Large
5046	11.72518	2.8477826	Large
5047	15.597394	11.017497	Large
5048	15.861746	-1.8611822	Large
5049	13.06207	14.656994	Large
5050	11.460951	4.090944	Large
5051	13.890139	5.347854	Large
5052	14.191721	11.209256	Large
5053	8.475357	16.979786	Large
5054	17.274456	2.6692338	Large
5055	13.445266	5.058133	Large
5056	13.787396	11.089371	Large
5057	15.315258	0.06236309	Large
5058	15.82667	9.151164	Large
5059	14.9769535	7.645577	Large
5060	14.556451	4.5914893	Large
5061	15.404157	0.36536592	Large
5062	15.378475	-0.0044018687	Large
5063	12.8628845	6.417504	Large
5064	15.109644	1.6042384	Large
5065	16.473862	4.80239	Large
5066	13.595985	2.147346	Large
5067	13.438507	8.696805	Large
5068	18.227333	8.641786	Large
5069	14.873423	-1.4402541	Large
5070	12.759517	4.9099655	Large
5071	13.270614	1.1603453	Large
5072	17.061749	6.315298	Large
5073	16.062351	7.181113	Large
5074	15.577505	11.4290495	Large
5075	16.520382	12.84118	Large
5076	15.696359	1.7120546	Large
5077	16.795904	-2.1747751	Large
5078	16.917002	1.2468442	Large
5079	16.952862	8.602215	Large
5080	16.408232	8.447407	Large
5081	18.107986	6.6553364	Large
5082	15.429535	-0.64093286	Large
5083	14.550618	2.9108293	Large
5084	15.074549	-0.907509	Large
5085	15.9658785	1.6348252	Large
5086	15.933259	7.0445476	Large
5087	14.663134	-0.845661	Large
5088	15.952051	-0.33309883	Large
5089	14.70662	-0.6071033	Large
5090	16.710342	-0.048836965	Large
5091	13.494161	8.260335	Large
5092	15.564733	0.759755	Large
5093	12.299569	14.461688	Large
5094	18.911453	5.1906843	Large
5095	13.839692	4.720977	Large
5096	15.7971	2.0349588	Large
5097	16.246872	13.808979	Large
5098	17.018711	9.63878	Large
5099	14.83116	-0.73417705	Large
5100	16.074541	-0.07725897	Large
5101	16.437836	1.3500801	Large
5102	8.909448	4.032493	Large
5103	10.893786	7.225421	Large
5104	11.292351	15.723516	Large
5105	10.687906	6.5938554	Large
5106	10.789793	6.653976	Large
5107	13.214152	16.496744	Large
5108	11.619722	4.34141	Large
5109	9.384088	0.31953764	Large
5110	12.713538	15.5821	Large
5111	16.970032	10.099694	Large
5112	18.267054	9.170769	Large
5113	13.597152	5.4842925	Large
5114	14.7236	10.823846	Large
5115	8.06798	15.889845	Large
5116	11.329367	15.290625	Large
5117	13.18981	11.7656355	Large
5118	12.899986	12.200865	Large
5119	7.891916	15.813062	Large
5120	12.58391	12.979425	Large
5121	13.167809	11.287817	Large
5122	11.710791	6.6903577	Large
5123	14.122861	13.352189	Large
5124	13.913163	9.571477	Large
5125	12.740243	12.061164	Large
5126	9.1041765	16.298452	Large
5127	9.314982	16.104544	Large
5128	12.588179	13.234299	Large
5129	7.8263874	15.764903	Large
5130	11.408137	15.166943	Large
5131	10.877875	15.8973465	Large
5132	13.511233	10.478031	Large
5133	11.082681	15.172178	Large
5134	9.332556	16.022797	Large
5135	8.075273	16.012688	Large
5136	11.552115	14.965717	Large
5137	10.941498	15.443996	Large
5138	8.048662	15.905826	Large
5139	11.277145	15.627301	Large
5140	8.087458	15.893893	Large
5141	10.8730755	15.632263	Large
5142	12.0925255	13.949229	Large
5143	8.441833	16.176617	Large
5144	8.135955	15.837416	Large
5145	12.760926	13.034396	Large
5146	11.236167	15.224379	Large
5147	17.962906	5.6326613	Large
5148	12.4346	13.794901	Large
5149	11.02705	16.046333	Large
5150	16.081127	-3.9606261	Large
5151	13.353498	5.6475534	Large
5152	12.762613	15.473034	Large
5153	15.166784	14.799219	Large
5154	12.618545	4.6683474	Large
5155	13.140425	16.901487	Large
5156	14.155491	8.919643	Large
5157	12.903428	1.0832136	Large
5158	15.767104	12.479446	Large
5159	15.240738	2.7339072	Large
5160	13.729757	-1.1412699	Large
5161	17.14731	9.358889	Large
5162	12.665661	16.774595	Large
5163	10.37887	6.1514235	Large
5164	14.417804	15.666478	Large
5165	16.892643	1.4691383	Large
5166	11.315607	3.829153	Large
5167	12.871315	-0.5228453	Large
5168	16.151527	-1.7027249	Large
5169	11.313454	4.1847434	Large
5170	13.563289	-1.4007621	Large
5171	12.54917	14.114531	Large
5172	8.340848	16.106237	Large
5173	12.803772	13.406413	Large
5174	9.291763	0.5095233	Large
5175	10.026665	6.0925655	Large
5176	8.573961	2.8300264	Large
5177	13.331046	12.492979	Large
5178	14.049298	9.917665	Large
5179	12.288998	13.6038885	Large
5180	12.79626	11.639904	Large
5181	9.461717	16.418304	Large
5182	15.823381	3.7142239	Large
5183	16.595116	0.24122502	Large
5184	16.644266	6.754739	Large
5185	14.296423	8.546952	Large
5186	16.044249	7.9343886	Large
5187	14.541331	13.553705	Large
5188	13.148091	14.060319	Large
5189	11.557091	6.6126876	Large
5190	13.322111	14.583294	Large
5191	9.8395605	6.0457854	Large
5192	10.215889	6.1982017	Large
5193	9.85865	5.978984	Large
5194	9.5393505	0.08918888	Large
5195	14.390684	5.614599	Large
5196	10.036174	16.716675	Large
5197	10.4099655	16.805561	Large
5198	16.883299	11.30232	Large
5199	17.716116	0.29150772	Large
5200	14.267953	2.6124082	Large
5201	16.050081	11.427506	Large
5202	14.059116	10.905091	Large
5203	17.39376	0.5096018	Large
5204	14.475518	-2.6240652	Large
5205	11.833075	2.5029633	Large
5206	12.091468	2.3078752	Large
5207	18.113886	4.662504	Large
5208	14.18614	-1.1207887	Large
5209	12.405779	16.363384	Large
5210	16.154285	10.299189	Large
5211	17.301132	13.544608	Large
5212	16.06128	10.557519	Large
5213	17.27735	11.500796	Large
5214	13.627452	-1.4029659	Large
5215	16.624258	12.376105	Large
5216	15.498281	12.130282	Large
5217	15.012813	15.033115	Large
5218	16.934494	6.607564	Large
5219	15.894086	13.890981	Large
5220	17.063671	12.556803	Large
5221	15.286536	14.378532	Large
5222	12.222797	16.152256	Large
5223	15.443695	-2.842744	Large
5224	17.195715	2.958278	Large
5225	11.094465	4.557109	Large
5226	13.066293	11.196865	Large
5227	14.804231	10.989676	Large
5228	14.012789	4.6518097	Large
5229	14.453301	-1.9217339	Large
5230	10.70869	5.4067883	Large
5231	10.4901285	5.3245254	Large
5232	9.186342	4.795261	Large
5233	15.789256	11.999709	Large
5234	14.100968	5.9836783	Large
5235	17.722239	6.448467	Large
5236	16.793928	-2.0642776	Large
5237	15.0275955	-3.4299357	Large
5238	13.256791	0.44971272	Large
5239	17.926262	1.9182882	Large
5240	15.628399	-1.7752082	Large
5241	14.5099325	-1.1799158	Large
5242	16.054049	-4.7377706	Large
5243	16.569412	-2.7174878	Large
5244	14.941844	7.575038	Large
5245	18.036707	8.074238	Large
5246	16.118917	-4.1593585	Large
5247	16.069685	-2.861188	Large
5248	16.379984	-4.030572	Large
5249	15.514891	-2.2545516	Large
5250	12.870361	-0.16353753	Large
5251	14.618259	-2.0679078	Large
5252	16.686409	4.2567325	Large
5253	9.811975	3.7225506	Large
5254	15.641297	14.938464	Large
5255	16.694834	13.657185	Large
5256	14.604629	14.653392	Large
5257	14.228958	11.879647	Large
5258	13.629725	8.740509	Large
5259	16.774288	0.6028483	Large
5260	12.181491	5.164499	Large
5261	18.743216	5.0845857	Large
5262	16.737988	6.8030686	Large
5263	17.095095	0.4936599	Large
5264	18.318836	4.816401	Large
5265	13.917233	2.9700484	Large
5266	16.47912	11.692461	Large
5267	13.939304	10.747293	Large
5268	18.338242	10.786678	Large
5269	16.8427	0.25818712	Large
5270	15.069087	6.0813637	Large
5271	16.035416	11.917668	Large
5272	14.639519	15.44034	Large
5273	18.904894	8.315488	Large
5274	15.581371	10.936293	Large
5275	14.081426	13.511915	Large
5276	13.280649	14.98844	Large
5277	16.804026	12.670052	Large
5278	16.882965	-1.5496017	Large
5279	14.026429	10.053437	Large
5280	14.605588	-2.922833	Large
5281	13.579404	1.3454145	Large
5282	14.179559	8.803166	Large
5283	14.647012	-0.030706361	Large
5284	16.986637	-0.80125153	Large
5285	13.016291	12.360659	Large
5286	16.606367	14.299723	Large
5287	16.169897	14.209427	Large
5288	15.475312	-2.0098298	Large
5289	15.19669	-1.7331386	Large
5290	13.393096	6.0366654	Large
5291	16.041672	8.691481	Large
5292	16.388042	10.297309	Large
5293	14.947745	6.702318	Large
5294	13.252706	16.642477	Large
5295	18.747965	7.897384	Large
5296	15.940055	-4.6359553	Large
5297	16.579926	10.407299	Large
5298	17.911669	3.690106	Large
5299	17.490858	1.919395	Large
5300	18.654457	7.202404	Large
5301	14.172735	-1.6800395	Large
5302	17.029297	5.4137764	Large
5303	16.633299	-0.3474217	Large
5304	15.336122	3.1315544	Large
5305	13.210412	-0.7595965	Large
5306	11.997501	2.2976134	Large
5307	16.794592	-0.0045403256	Large
5308	14.231228	3.9293623	Large
5309	9.368452	16.994555	Large
5310	16.097576	2.6950843	Large
5311	12.039505	16.180662	Large
5312	17.908602	0.5257042	Large
5313	14.868765	15.571435	Large
5314	17.393549	4.506845	Large
5315	13.074404	2.3976092	Large
5316	14.566743	-2.0609407	Large
5317	13.054901	-0.5455894	Large
5318	14.019217	6.3654585	Large
5319	12.813851	0.15940541	Large
5320	16.15539	3.7460036	Large
5321	16.839792	3.5052083	Large
5322	12.015434	15.891164	Large
5323	16.04028	7.6303554	Large
5324	14.070614	14.253686	Large
5325	13.77419	16.096375	Large
5326	14.055187	13.338529	Large
5327	17.562996	0.058572743	Large
5328	12.789595	12.67136	Large
5329	8.1031885	2.7085173	Large
5330	-0.9231788	-0.24186228	Large
5331	17.913877	4.3109546	Large
5332	16.358395	-5.320733	Large
5333	17.374935	5.1800175	Large
5334	17.255762	11.332736	Large
5335	15.736766	4.721828	Large
5336	16.26024	14.246649	Large
5337	16.873163	-2.3541896	Large
5338	13.0497265	15.93127	Large
5339	15.01715	13.129559	Large
5340	15.4161825	5.5634227	Large
5341	17.327337	10.868643	Large
5342	13.023394	10.755723	Large
5343	14.062388	2.4625688	Large
5344	-4.724257	-3.1740112	Large
5345	14.856876	3.101418	Large
5346	16.513641	-1.2273687	Large
5347	16.993309	1.2716274	Large
5348	15.403623	-1.5667125	Large
5349	12.786645	0.13913931	Large
5350	18.23488	7.037115	Large
5351	17.361593	6.6307797	Large
5352	14.888256	14.024542	Large
5353	13.896676	15.346128	Large
5354	17.380388	9.991359	Large
5355	12.188293	1.5599681	Large
5356	17.011707	4.4273667	Large
5357	16.194004	8.878534	Large
5358	13.794013	16.392443	Large
5359	17.641243	10.744583	Large
5360	18.749954	6.887194	Large
5361	12.452422	1.4483428	Large
5362	14.457729	-0.05141561	Large
5363	17.597637	5.612349	Large
5364	12.589318	0.42538768	Large
5365	17.101585	7.7181783	Large
5366	13.627844	14.546789	Large
5367	15.014935	9.441201	Large
5368	11.691956	3.7858453	Large
5369	18.603924	5.451003	Large
5370	16.55735	-4.7806945	Large
5371	12.052805	1.7531888	Large
5372	13.396904	9.924736	Large
5373	12.934428	11.547016	Large
5374	12.691886	13.20021	Large
5375	15.509244	12.917256	Large
5376	15.055164	3.823605	Large
5377	11.305101	4.658622	Large
5378	14.170522	3.318712	Large
5379	13.424358	6.158984	Large
5380	12.64426	13.204098	Large
5381	14.624003	7.2507606	Large
5382	9.674865	15.957376	Large
5383	17.474617	2.9319031	Large
5384	9.512998	16.382236	Large
5385	10.954598	15.507645	Large
5386	9.637814	15.901488	Large
5387	8.83622	16.221302	Large
5388	18.62676	5.247217	Large
5389	15.8402195	11.281251	Large
5390	16.933813	12.248566	Large
5391	15.538238	15.4566145	Large
5392	11.049503	15.7398615	Large
5393	8.019671	15.776242	Large
5394	15.152189	12.377048	Large
5395	13.095492	15.025315	Large
5396	17.264528	13.339771	Large
5397	16.991896	11.059956	Large
5398	11.75266	15.130806	Large
5399	9.239322	16.545002	Large
5400	12.776887	10.927016	Large
5401	14.563681	-0.46358195	Large
5402	14.98901	2.5629158	Large
5403	15.121931	14.303149	Large
5404	12.727256	8.955815	Large
5405	8.730422	1.6419904	Large
5406	13.975502	15.531943	Large
5407	11.590987	5.0097804	Large
5408	13.192937	6.0376067	Large
5409	15.160368	-3.7796836	Large
5410	16.814764	3.0836248	Large
5411	8.694215	3.1214406	Large
5412	13.184559	3.848527	Large
5413	16.327671	4.3616166	Large
5414	10.902254	4.803434	Large
5415	13.291591	1.9771957	Large
5416	13.967437	-1.6457807	Large
5417	14.253446	-1.0513927	Large
5418	15.212118	-3.0717177	Large
5419	14.894234	0.07573688	Large
5420	10.793413	5.267744	Large
5421	16.39598	-5.2632	Large
5422	14.074953	0.7213543	Large
5423	16.585558	-3.3964956	Large
5424	18.64502	6.4931297	Large
5425	14.452547	-1.5657672	Large
5426	14.395096	-1.7111046	Large
5427	16.787357	6.1780233	Large
5428	11.377241	4.322754	Large
5429	14.270791	-0.21313153	Large
5430	16.992498	4.066595	Large
5431	15.606566	14.82623	Large
5432	17.010221	9.326664	Large
5433	16.718348	3.9122195	Large
5434	14.589507	6.749784	Large
5435	13.605851	-0.6535975	Large
5436	10.874756	16.991005	Large
5437	13.583402	14.604021	Large
5438	18.529238	4.3900447	Large
5439	14.297105	14.221114	Large
5440	17.88203	0.3968403	Large
5441	15.644348	7.2270823	Large
5442	17.728079	8.875912	Large
5443	15.6171055	6.7072935	Large
5444	15.117286	3.1903722	Large
5445	15.425379	5.7725973	Large
5446	15.57988	9.609834	Large
5447	17.25004	6.126158	Large
5448	13.770295	15.489236	Large
5449	18.45007	8.594062	Large
5450	15.619803	12.372768	Large
5451	-1.2379249	-0.14214309	Large
5452	17.408743	4.4165535	Large
5453	10.698086	5.3536205	Large
5454	13.125027	5.248948	Large
5455	17.805761	9.985603	Large
5456	18.11627	2.9082599	Large
5457	15.788111	9.222346	Large
5458	17.893188	6.492501	Large
5459	15.669101	0.595768	Large
5460	17.501375	7.458115	Large
5461	16.63993	2.549712	Large
5462	18.33331	8.635451	Large
5463	12.2414	15.973589	Large
5464	12.0520735	16.430256	Large
5465	16.678415	13.59321	Large
5466	15.015304	9.156151	Large
5467	16.578014	5.475181	Large
5468	13.609668	5.2842946	Large
5469	15.682647	11.413935	Large
5470	16.570335	-1.8083214	Large
5471	14.216158	5.871283	Large
5472	18.667322	5.2031546	Large
5473	11.092839	5.867861	Large
5474	10.91671	5.2720003	Large
5475	14.441327	-1.9689289	Large
5476	16.306658	1.9505591	Large
5477	14.970236	4.690565	Large
5478	13.882809	3.588679	Large
5479	12.712481	15.084702	Large
5480	13.0232725	4.404065	Large
5481	14.415763	12.4536295	Large
5482	15.318074	0.6102222	Large
5483	16.643684	-3.2558317	Large
5484	16.684658	8.391103	Large
5485	16.316921	10.185814	Large
5486	12.801546	8.287332	Large
5487	14.547144	12.147064	Large
5488	12.903361	14.495811	Large
5489	14.096746	11.643787	Large
5490	7.2671046	4.336246	Large
5491	13.8008995	3.4776542	Large
5492	17.927078	10.216881	Large
5493	16.45695	-5.3707747	Large
5494	16.263369	14.619996	Large
5495	18.721386	6.4560604	Large
5496	15.221649	-3.4389834	Large
5497	16.228992	-4.738548	Large
5498	13.655278	-1.2954708	Large
5499	15.259885	3.7647471	Large
5500	11.700123	6.948785	Large
5501	14.2975445	14.046814	Large
5502	13.819094	3.4398005	Large
5503	15.076422	3.0597043	Large
5504	16.29477	12.460655	Large
5505	13.534807	16.542213	Large
5506	13.399455	2.4173892	Large
5507	11.206327	4.181556	Large
5508	12.068913	6.1499233	Large
5509	18.090897	8.102716	Large
5510	18.22449	10.37997	Large
5511	17.678808	0.8239844	Large
5512	8.792036	4.449851	Large
5513	10.2961235	5.3684754	Large
5514	10.197231	9.673823	Large
5515	10.870156	5.021524	Large
5516	11.246042	8.836351	Large
5517	10.796564	9.229067	Large
5518	11.103672	8.964911	Large
5519	13.662842	7.110594	Large
5520	10.119996	9.973018	Large
5521	10.405187	9.599945	Large
5522	11.502574	8.601507	Large
5523	10.305121	9.715984	Large
5524	10.51589	9.486579	Large
5525	11.470798	8.654365	Large
5526	15.891955	1.0980436	Large
5527	10.900886	5.6374135	Large
5528	10.146119	3.434814	Large
5529	10.397731	5.320006	Large
5530	9.977065	9.86663	Large
5531	10.813904	9.180757	Large
5532	10.507251	9.46101	Large
5533	13.615205	-0.5812607	Large
5534	11.705606	8.573728	Large
5535	11.512976	8.645454	Large
5536	15.0790415	5.023057	Large
5537	13.109964	7.7147217	Large
5538	14.355861	6.3849587	Large
5539	12.453825	7.81197	Large
5540	13.866111	-1.8489263	Large
5541	11.453867	8.701738	Large
5542	12.936971	8.115699	Large
5543	13.038521	7.6288953	Large
5544	14.749952	5.9859347	Large
5545	8.965477	4.897013	Large
5546	11.679793	8.535754	Large
5547	10.938484	9.107371	Large
5548	9.751248	5.36907	Large
5549	13.235911	7.5136466	Large
5550	10.58621	9.4064045	Large
5551	10.776758	9.249586	Large
5552	11.926676	8.3839035	Large
5553	11.169641	5.5270267	Large
5554	11.969006	8.545557	Large
5555	14.783741	5.6917143	Large
5556	14.867321	5.611181	Large
5557	16.523434	0.81937194	Large
5558	12.4097595	8.098031	Large
5559	10.524549	9.460867	Large
5560	8.995385	1.6506706	Large
5561	-1.0998371	-0.21538343	Large
5562	10.952974	9.105442	Large
5563	11.822838	2.767705	Large
5564	11.809499	8.464943	Large
5565	13.113918	7.6080174	Large
5566	16.334942	-3.0152724	Large
5567	12.273325	8.015181	Large
5568	15.018935	5.4778004	Large
5569	13.389135	7.373775	Large
5570	11.199632	8.901448	Large
5571	13.391596	7.379273	Large
5572	13.930061	5.544258	Large
5573	14.880795	-3.312542	Large
5574	11.68173	2.7483947	Large
5575	12.036298	3.454195	Large
5576	14.247003	-2.4856992	Large
5577	15.883923	8.691129	Large
5578	13.41454	2.905762	Large
5579	18.678661	8.997352	Large
5580	15.462649	-2.7615414	Large
5581	13.838207	9.283597	Large
5582	17.365862	8.098938	Large
5583	16.43969	6.2615213	Large
5584	15.619619	7.6862698	Large
